id,error
1013762,23591.901005598873
1013763,24105.656616932953
1013764,23350.47287885082
1013765,21895.255356530055
1013766,21082.369882275354
1013767,21926.974142181873
1013768,23891.243746709362
1013769,25560.693413514527
1013770,25998.558719411656
1013771,25191.415131901922
1013772,23832.34015707596
1013773,22750.824492794472
1013774,22313.558307285162
1013775,22330.409922122326
1013776,22481.025184558253
1013777,22641.732608943603
1013778,22808.476220593147
1013779,22862.609460758507
1013780,22548.81955403544
1013781,21742.82869116793
1013782,20752.317307585105
1013783,20304.814497321026
1013784,20975.866756133742
1013785,22498.810108879607
1013786,23924.648978187368
1013787,24366.795804107525
1013788,23545.768029548806
1013789,22054.4983129938
1013790,21225.591323811605
1013791,22078.188810580563
1013792,24106.25252444029
1013793,25898.261953105553
1013794,26471.84245899529
1013795,25742.70589636518
1013796,24350.923032918792
1013797,23149.27836706051
1013798,22609.090123098198
1013799,22630.30455387122
1013800,22889.7934007668
1013801,23184.180642293497
1013802,23410.26009977643
1013803,23397.843129552646
1013804,22923.877423090285
1013805,21954.181639220056
1013806,20887.60951756234
1013807,20483.334506174415
1013808,21250.75846255007
1013809,22826.378208530987
1013810,24235.21499235503
1013811,24625.581421549454
1013812,23758.241576798173
1013813,22238.806459627627
1013814,21388.52573962309
1013815,22235.458694654626
1013816,24312.17546455064
1013817,26215.49611589293
1013818,26921.013720586943
1013819,26274.986841454767
1013820,24861.268087399298
1013821,23546.323757719558
1013822,22900.032145472924
1013823,22918.527652837678
1013824,23280.23775582827
1013825,23699.466092851726
1013826,23977.456937041366
1013827,23902.343665053184
1013828,23285.50538884583
1013829,22173.653992543725
1013830,21042.99032722066
1013831,20674.496495230902
1013832,21517.8222103901
1013833,23132.996631070964
1013834,24528.979076621996
1013835,24882.735221974777
1013836,23984.237234279797
1013837,22443.869381895183
1013838,21568.914140079265
1013839,22399.08433591452
1013840,24511.700981726466
1013841,26516.253835808373
1013842,27348.26221240817
1013843,26786.491507621962
1013844,25359.047274067576
1013845,23940.10286661779
1013846,23189.531154831708
1013847,23199.253937713394
1013848,23653.12345640055
1013849,24186.3410851995
1013850,24511.00807342116
1013851,24379.892007487888
1013852,23637.4443054421
1013853,22402.04965039613
1013854,21215.561903480913
1013855,20874.428848176758
1013856,21776.52565803342
1013857,23421.647652370048
1013858,24808.940312399456
1013859,25138.871845371243
1013860,24222.09049751261
1013861,22667.05151134922
1013862,21764.677662484348
1013863,22568.849815765956
1013864,24706.51410823687
1013865,26802.61736799867
1013866,27754.32070821524
1013867,27276.174872741758
1013868,25842.75508106122
1013869,24330.789650874696
1013870,23479.86690780545
1013871,23474.619200543017
1013872,24008.88599140704
1013873,24644.83882756685
1013874,25012.566962433513
1013875,24833.743811784996
1013876,23982.52222354944
1013877,22639.594836911416
1013878,21402.657963857484
1013879,21080.098107552734
1013880,22026.475253141292
1013881,23694.495024055854
1013882,25077.599432789182
1013883,25394.990930080217
1013884,24470.66526120392
1013885,22905.7842514441
1013886,21973.657164483302
1013887,22744.42584082301
1013888,24897.646887786166
1013889,27075.710543861347
1013890,28139.789652724947
1013891,27744.228900820155
1013892,26312.450437550175
1013893,24718.836844122718
1013894,23772.238928971412
1013895,23745.77508883703
1013896,24348.0665787822
1013897,25075.833638479908
1013898,25484.348284737902
1013899,25266.8318842884
1013900,24322.600912959988
1013901,22885.769669237285
1013902,21601.77922722454
1013903,21289.221716927987
1013904,22267.70741877955
1013905,23953.66361757474
1013906,25337.286384101953
1013907,25651.84721904725
1013908,24728.54977497639
1013909,23157.49249367512
1013910,22193.995640383615
1013911,22925.550093865342
1013912,25085.737536088855
1013913,27336.362041502955
1013914,28505.596548725174
1013915,28191.58798591124
1013916,26768.68853659388
1013917,25104.503246945773
1013918,24067.18417975723
1013919,24013.448553346047
1013920,24671.46693821855
1013921,25480.81818484271
1013922,25928.759645150785
1013923,25681.52506399704
1013924,24658.679085078693
1013925,23139.637387869843
1013926,21810.793748394834
1013927,21500.305092909653
1013928,22500.7964856395
1013929,24201.269605818645
1013930,25589.87876766435
1013931,25909.634199479122
1013932,24994.114916685034
1013933,23419.907681607816
1013934,22424.259077126568
1013935,23112.02004081549
1013936,25271.2513663653
1013937,27585.385755488467
1013938,28852.89251423867
1013939,28619.441456938555
1013940,27212.124851711436
1013941,25487.886449707672
1013942,24364.896495252135
1013943,24278.215976661777
1013944,24980.12599447807
1013945,25861.570924195737
1013946,26348.076330766853
1013947,26079.635620545032
1013948,24991.205563109048
1013949,23400.16154793657
1013950,22028.040376559053
1013951,21712.557844642808
1013952,22726.678012500208
1013953,24439.193654237828
1013954,25836.66678541523
1013955,26168.100575902958
1013956,25265.78014755708
1013957,23691.18584978539
1013958,22663.35180429396
1013959,23303.666921380634
1013960,25454.58551980198
1013961,27823.607842538753
1013962,29182.892937804874
1013963,29029.02082393203
982055,13729.093756187547
982056,12979.587690458704
982057,12831.781208777764
982058,13467.439753377015
982059,14236.964717949295
982060,14397.632217421311
982061,13835.441484876335
982062,12958.915279578188
982063,12428.633023313863
982064,12531.77143029655
982065,13310.343346019032
982066,14387.770194442408
982067,15597.1257215842
982068,17282.267582185937
982069,18775.414616827
982070,20236.70824120956
982071,17657.14037159274
982072,19488.837919339498
982073,20862.443740372935
982074,19828.70170428482
982075,16605.242536282953
982076,16040.164305685705
982077,17377.309948241942
982078,17725.069325618257
982079,16691.919642626814
982080,15095.450945435381
982081,14161.706077875597
982082,14527.832233145722
982083,15446.936410895323
982084,15918.881442338352
982085,15582.834992143102
982086,14810.986299176999
982087,14196.418990438344
982088,14018.520360694962
982089,14437.909080694357
982090,15090.68111861076
982091,18014.57374763947
982092,20445.907627882458
982093,18490.16565763177
982094,15550.114240535613
982095,16915.46322810823
982096,20446.551364328883
982097,21071.15760945837
982098,17603.70831137754
982099,14466.165663837362
982100,15899.395382218736
982101,18724.491804383466
982102,19921.741978091948
982103,19183.327753367692
982104,17367.032981983037
982105,15822.068160434615
982106,15543.825719522065
982107,16308.153437839741
982108,16990.643888036455
982109,17111.74423018326
982110,16709.562394971705
982111,16143.551241130705
982112,15599.726337657958
982113,16107.867540767624
982114,18290.228749574417
982115,20028.995296999306
982116,18800.68870382872
982117,15574.869997942202
982118,14694.437018032084
982119,17413.361618847917
982120,20081.916470693923
982121,19757.7587382871
982122,16410.414823515533
982123,14033.82913360259
982124,16161.310989544723
982125,19695.37961900552
982126,21586.463946549113
982127,21256.180402880073
982128,19468.918574917538
982129,17514.094163922764
982130,16707.00528425955
982131,17097.87014318572
982132,17930.24528180728
982133,18577.666282772807
982134,18640.586754580356
982135,18142.246626940847
982136,17791.476886895653
982137,18592.99534578668
982138,19891.879420557958
982139,19528.4385387424
982140,16813.320581441087
982141,14071.78691918675
982142,14409.487363391449
982143,17134.41410930618
982144,19489.507125730324
982145,19224.043719208617
982146,16224.418458408298
982147,14127.446422388506
982148,16469.09570860961
982149,20459.794573559342
982150,22907.521114703504
982151,23036.06945135076
982152,21415.337666409603
982153,19183.749637449284
982154,17735.04220152749
982155,17926.003454771915
982156,19153.715637314093
982157,20213.21718312998
982158,20459.705603059723
982159,20083.292409449434
982160,19927.436827974165
982161,20381.063807765124
982162,20349.348991348674
982163,18507.092060144158
982164,15279.337679588716
982165,13157.746785889522
982166,14064.318057695717
982167,16868.80859006436
982168,19301.101423262106
982169,19205.399644194687
982785,26611.920122532385
982786,28083.926103645095
982787,31004.565378963285
982788,33934.00042722898
982789,37478.5249395939
982790,40684.31897619126
982791,45120.30293236237
982792,51223.16830515859
982793,57501.339400312616
982794,63229.22419928658
982795,73085.3392984677
982796,84580.21247582314
982797,97685.92800334975
982798,96238.42446327141
982799,83194.0502859652
982800,77324.20467109953
982801,72817.63134260153
982802,64903.607086360775
982803,56355.326255120846
982804,48446.713568886764
982805,41817.137233911395
982806,36985.44382885121
982807,33468.35882422952
982808,31128.561133075098
982809,30397.149586502528
982810,31159.46193189309
982811,33500.53537542734
982812,36669.62722082277
982813,39329.634464549505
982814,43374.05740726044
982815,48378.52194506905
982816,53299.75916553383
982817,59845.844299731674
982818,67168.0920677609
982819,75716.42150760579
982820,88547.93882940507
982821,99417.44100353269
982822,94716.60793801381
982823,83126.83608313151
982824,78605.04918571717
982825,77141.27693033658
982826,72546.86703098146
982827,64982.858431742316
982828,56923.56361203558
982829,49653.98873359085
982830,43614.78032928222
982831,39104.18683805279
982832,35935.19153391053
982833,34272.226482902384
982834,34657.35941005437
982835,36463.29182535759
982836,39236.94422723139
982837,42447.41093409944
982838,45891.17392913672
982839,50536.5635244971
982840,56786.24213887807
982841,63616.12000129189
982842,70493.1632190716
982843,79470.3755040435
982844,91868.4938515406
982845,101222.90127840092
982846,97101.38827383897
982847,86258.11387853987
982848,81258.07359966134
982849,80831.37294012702
982850,78455.1969706625
982851,72578.35168048693
982852,64852.02979134777
982853,57161.27957706623
1016644,6172.637051716774
1016645,4865.219278037013
1016646,4822.645936260544
1016647,5339.660625684337
1016648,5344.5487413973215
1016649,4802.307439584462
1016650,5216.015694563661
1016651,4562.392662229508
1016652,5042.895354615513
1016653,5214.1340536625785
1016654,4941.258634913862
1016655,4491.504161595351
1016656,4339.702660938159
1016657,4609.662755856322
1016658,4997.183834884441
1016659,5204.0059992359365
1016660,5204.896333675066
1016661,5058.947746470805
1016662,4865.169740920277
1016663,4839.492605841494
1016664,4586.324775761181
1016665,5201.978078113812
1016666,6217.078077633193
1016667,5676.292934876134
1016668,4284.714624452645
1016669,4286.248504418357
1016670,4721.025234286497
1016671,5899.703132707334
1016672,5847.304494771984
1016673,3988.562662906924
1016674,3262.8565202553896
1016675,4479.223388290018
1016676,5478.021668376687
1016677,5800.9962130469985
1016678,5481.248361061194
1016679,4845.82722214601
1016680,4478.667290893591
1016681,4767.148561527609
1016682,5328.181487927658
1016683,5775.767569524188
1016684,5858.151626529045
1016685,5649.028278276311
1016686,5198.830178232472
1016687,4914.76446709713
1016688,5413.788533845519
1016689,6076.412955391669
1016690,5669.241442185137
1016691,4365.4892355040465
1016692,3556.3865603570157
1016693,4522.155647450206
1016694,5821.414855680197
1016695,5831.386721152189
1016696,4268.157774526887
1016697,2348.5272339334683
1016698,2808.762714678162
1016699,4526.468513904631
1016700,5784.5734518763575
1016701,6255.092324367531
1016702,5969.444036690496
1016703,5218.719952296454
1016704,4692.067309421597
1016705,4891.561810290386
1016706,5534.9364516121495
1016707,6143.050942316941
1016708,6372.858579742941
1016709,6104.690844594836
1016710,5690.9185632175
1016711,5649.637903947232
1016712,5966.739320036904
1016713,5843.250796054084
1016714,4801.947089036736
1016715,3608.16279700725
1016716,3899.470187251338
1016717,5058.9459613415365
1016718,5523.50040356206
1016719,4801.806720536343
1016720,3131.6516094100575
1016721,1526.2896734926005
1016722,2601.6164143530245
1016723,4560.321652332316
1016724,6014.366594350699
1016725,6625.770984786936
1016726,6391.974279016506
1016727,5612.030998466307
1016728,4897.565137828102
1016729,4963.082199395172
1016730,5732.748977148636
1016731,6484.643726524298
1016732,6759.7767404163515
1016733,6545.924674723215
1016734,6253.319264454712
1016735,6245.07252948881
1016736,6156.849113656212
1016737,5381.362552039829
1016738,4039.857413236555
1016739,3382.1355011630753
1016740,4110.498986628026
1016741,4864.662862773142
1016742,4839.735054747343
1016743,3996.1702278924945
1016744,2515.1063305067078
1016745,1074.2182313776054
1016746,2462.4457995673524
1016747,4582.818657569891
1016748,6201.598158546674
1016749,6950.483480310405
1016750,6754.2123397229825
1016751,5905.707656983726
1016752,5124.290568265215
1016753,5186.685579419351
1016754,5966.53919130765
1016755,6718.256061535528
1016756,7026.759799703446
1016757,6971.599714151698
1016758,6850.473464419298
1016759,6674.429640244951
1016760,6063.472525115055
1016761,4807.81532668379
1016762,3456.279982250038
1016763,3253.2666590233266
1016764,3975.456677977269
1016765,4399.143395476436
1016766,4211.8190920034585
1016767,3493.497468790027
1016768,2241.240629981644
1016769,828.1484940774474
1016770,2357.046619414006
1016771,4613.292960172546
1016772,6361.9895101989505
1016773,7192.323178245974
1016774,7038.61511378788
1016775,6232.486171548829
1016776,5475.069692623841
1016777,5466.666333159264
1016778,6134.674701350039
1016779,6859.198302405232
1016780,7283.038665457647
1016781,7413.5347542410445
1016782,7319.523831928409
1016783,6861.697728402738
1016784,5812.051678284129
1016785,4264.290097329346
1016786,3001.327696776227
1016787,3040.7597888230243
1016788,3641.784478668551
1016789,3886.3310376260656
1016790,3736.217680912492
1016791,3236.92353802679
1016792,2178.579549668186
1016793,725.9333033012726
1016794,2282.581609712005
1016795,4635.236304685816
1016796,6474.763308786376
1016797,7389.92516674649
1016798,7328.824839933939
1016799,6610.443351124274
1016800,5861.157229580019
1016801,5721.137484769745
1016802,6248.949342838366
1016803,6973.234801390311
1016804,7526.253987500668
1016805,7774.7255972272105
1016806,7618.813927972984
1016807,6893.116934458203
1016808,5522.628161755036
1016809,3798.2325584658074
1016810,2607.802640466613
1016811,2734.925417381281
1016812,3219.8861523017504
1016813,3419.105043274362
1016814,3427.8660983531645
1016815,3155.3084156969508
1016816,2227.203472578484
1016817,724.2205320980524
1016818,2221.5426152151304
1016819,4643.834634711267
1016820,6566.939370219249
1016821,7583.511603164638
1016822,7634.914094191376
1016823,6999.530818299602
1016824,6228.277067596621
1016825,5936.4108000226315
1016826,6329.326529487655
1016827,7064.205021656318
1016828,7723.390138988858
1016829,8033.44851967565
1016830,7790.150320004608
1016831,6848.693634040065
1016832,5255.501445434732
1016833,3417.414516712593
1016834,2243.7986562483193
1016835,2368.179695960376
1016836,2780.1037119871057
1016837,3043.0694828555047
1016838,3268.8830232809196
1016839,3184.7144325561867
1016840,2331.617485409526
1016841,787.452764824241
1016842,2170.448038072436
1016843,4650.552318994339
1016844,6658.765609806533
1016845,7782.772227225367
1016846,7942.998353115514
1016847,7370.929879548194
1016848,6557.025431985596
1016849,6113.501103444587
1016850,6382.42160756344
1016851,7127.312602282648
1016852,7866.045461201131
1016853,8205.147297365596
1016854,7878.915975321329
1016855,6776.715637180475
1016856,5035.419072511123
1016857,3124.852793292271
1016858,1915.5535264475172
1016859,1979.7199102738734
1016860,2370.108959389617
1016861,2780.4049002597517
1016862,3231.3979428295875
1016863,3282.5318179885207
1016864,2464.088564014472
1016865,887.5427014160164
1016866,2133.565656468746
1016867,4665.089591327577
1016868,6757.25510834222
1016869,7984.059652383046
1016870,8239.477062263744
1016871,7711.130145279214
1016872,6843.864493117169
1016873,6257.250079677013
1016874,6412.994579435
1016875,7162.995889475409
1016876,7959.538234002432
1016877,8311.400803384367
1016878,7917.284119499587
1016879,6703.466991103584
1016880,4874.818099333284
1016881,2929.2277807834234
1016882,1651.0016508922333
1016883,1609.8223582899595
1016884,2031.8066563709506
1016885,2641.6050633394357
1016886,3286.727907305298
1016887,3421.540748512919
1016888,2609.979149236693
1016889,1007.5681714517815
1016890,2115.44437917445
1016891,4691.202303616816
1016892,6861.772054119713
1016893,8181.222273326012
1016894,8516.229984164765
1016895,8016.2227895904325
1016896,7092.006145276421
1016897,6374.068954108964
1016898,6425.883515299973
1016899,7174.902675932581
1016900,8012.996987100854
1016901,8370.491202706115
1016902,7927.172049476534
1016903,6644.927984534347
1016904,4778.945272540344
1016905,2835.635033408906
1016906,1493.1056250568986
1016907,1314.2913615223044
1016908,1809.326616004136
1016909,2623.952130969943
1016910,3409.3504713165385
1016911,3584.6163081862696
1016912,2760.824779027036
1016913,1137.2911557972352
1016914,2117.272707425251
1016915,4728.354612015105
1016916,6969.1622441210575
1016917,8369.46548121658
1016918,8769.883334990656
1016919,8287.370840161653
1016920,7306.805905741281
1016921,6469.917393000142
1016922,6425.876630852951
1016923,7167.963239213387
1016924,8035.488596270719
1016925,8396.99057779679
1016926,7923.89264562389
1016927,6609.590003068566
1016928,4746.279817437076
1016929,2842.173611341163
1016930,1483.739037428994
1016931,1172.946040464663
1016932,1740.5663247958005
1016933,2712.1964311280817
1016934,3578.4038242707275
1016935,3760.382713827288
1016936,2911.3632105575707
1016937,1270.167275850772
1016938,2137.17771855855
1016939,4774.146731780111
1016940,7076.269841250408
1016941,8546.086525695015
1016942,9000.029629043183
1016943,8527.605513201628
1016944,7493.758960449312
1016945,6550.417260933121
1016946,6417.656275129559
1016947,7147.002558430601
1016948,8035.02844002897
1016949,8402.201021981138
1016950,7917.313912718785
1016951,6600.32217829426
1016952,4771.454921195426
1016953,2940.1053018671123
1016954,1629.6179623345495
1016955,1246.3588025562772
1016956,1832.7308545874655
1016957,2882.8317789851344
1016958,3777.406455552967
1016959,3941.1729693380116
1016960,3058.4722716220913
1016961,1402.0920046396939
1016962,2171.724132653655
1016963,4825.900370415413
1016964,7180.771688586997
1016965,8709.90798271587
1016966,9207.692237423995
1016967,8740.661762377813
1016968,7658.29318970157
1016969,6620.625329313609
1016970,6405.125866643434
1016971,7116.213782022803
1016972,8018.2953533066
1016973,8394.31191456396
1016974,7913.181720670946
1016975,6617.0271575319575
1016976,4847.976830737614
1016977,3115.6910633020175
1016978,1896.202222397519
1016979,1501.9578300048142
1016980,2053.5700304991205
1016981,3110.9525715518935
1016982,3994.023955375839
1016983,4122.084685314567
1016984,3200.521391581173
1016985,1530.6029426274129
1016986,2217.1982956929173
1016987,4881.29902013021
1016988,7281.131766267903
1016989,8860.731877397975
1016990,9394.729801904048
1016991,8930.554216360677
1016992,7805.326367906995
1016993,6684.527581765578
1016994,6391.202429136529
1016995,7079.061489266799
1016996,7990.54794740629
1016997,8379.02731041247
1016998,7914.79142811722
1016999,6658.5277158991275
1017000,4969.289350209874
1017001,3352.986474179463
1017002,2239.1722723720195
1017003,1861.0134860312025
1017004,2356.8488234197093
1017005,3375.5309459933223
1017006,4219.637365748792
1017007,4300.231573799928
1017008,3336.8105663791303
1017009,1654.3274539785896
1017010,2270.2917503821927
1017011,4938.532584636493
1017012,7376.476696788018
1017013,8999.067074381803
1017014,9563.452998815059
1017015,9101.114307163616
1017016,7938.883414682445
1017017,6744.963259169519
1017018,6377.980388275666
1017019,7038.357691044778
1017020,7955.855096304319
1017021,8360.389684778978
1017022,7924.151864969124
1017023,6723.309877683766
1017024,5128.946600460791
1017025,3636.482862238161
1017026,2625.3629216263503
1017027,2268.27521396129
1017028,2705.6634733391325
1017029,3661.1657079147117
1017030,4448.586366138483
1017031,4474.07814177547
1017032,3467.1892807021777
1017033,1772.6428789020897
1017034,2328.3680286589574
1017035,4996.311832877768
1017036,7466.482260109349
1017037,9125.876517274506
1017038,9716.258146407137
1017039,9255.673765704141
1017040,8062.044452771162
1017041,6803.862814467808
1017042,6366.997934932008
1017043,6996.418580915475
1017044,7917.417084940919
1017045,8341.385887949195
1017046,7942.550645536661
1017047,6809.674663753927
1017048,5320.651504042556
1017049,3952.7299897845037
1017050,3033.9817584467837
1017051,2695.1711567354796
1017052,3076.6622333015894
1017053,3957.503377760718
1017054,4677.351735480281
1017055,4642.9486801937
1017056,3591.8338551893457
1017057,1885.4372150339184
1017058,2389.5003777570955
1017059,5053.814853387398
1017060,7551.222420885744
1017061,9242.329639236408
1017062,9855.374564425598
1017063,9396.97275838147
1017064,8177.108484783038
1017065,6862.553357633678
1017066,6359.459990380024
1017067,6955.200915900255
1017068,7877.807831740671
1017069,8324.290383203015
1017070,7970.779959803903
1017071,6915.739420733864
1017072,5538.392248744828
1017073,4290.901488269243
1017074,3452.499726093287
1017075,3127.448449593935
1017076,3456.3046641580454
1017077,4257.949372805007
1017078,4903.874830167218
1017079,4806.693942815213
1017080,3711.1055220291237
1017081,1992.9202578255317
1017082,2452.3782176731925
1017083,5110.583859093646
655265,3979.6332314912456
655266,6113.398342184395
655267,5702.131752296865
655268,3988.052404919032
655269,2305.9315144579436
655270,1141.3340140596733
655271,487.16040150783067
655272,229.4606504261812
655273,195.04333572023464
655274,303.7436288635782
655275,303.9087556430202
655276,87.52947595961706
655277,378.7960763538902
655278,167.54689177767293
655279,468.70969689411373
655280,420.1898986011993
655281,692.7353597020195
655282,1400.7374366376202
655283,1378.129238052387
655284,3908.887938590715
655285,6174.2359146497165
655286,2139.594888975349
655287,7045.455341941897
655288,6390.581536571959
655289,3914.9519751263992
655290,2834.8555125885355
655291,2553.4018437324903
655292,2007.5913545974076
655293,1420.1616753253354
655294,1017.6125305246379
655295,575.2112664989753
655296,203.0107749717864
655297,463.8009735689951
655298,317.8923737664066
655299,339.2830260676632
655300,555.3549482349254
655301,253.0310747101837
655302,579.888304245657
655303,873.4507546681776
655304,709.8795624768195
655305,2394.6906537705454
655306,1241.2315091983755
655307,4614.53874851108
655308,8740.252983055752
655309,5673.567936644737
655310,5264.462301449977
655311,11178.47073058309
655312,9194.420842368165
655313,4621.6924687476785
655314,2390.274611460173
655315,1957.6027683812702
655316,1209.44980384892
655317,789.4756648013282
655318,921.0581375976036
655319,648.613319201893
655320,384.4835677340258
655321,301.6439865235067
655322,434.100808283921
655323,536.0102553086663
655324,387.5983262951837
655325,756.3269309000981
655326,1189.5451969319424
655327,247.03598740550245
655328,2367.017706364097
655329,2302.670750449984
655330,3382.7866225907605
655331,8572.791467186134
655332,9841.311385581796
655333,4639.210549010446
655334,8408.771253708159
655335,14110.789695402545
655336,11206.228532907013
655337,5470.216139275937
655338,2604.6877543996493
655339,2456.1061869658092
655340,1927.3390120714448
655341,1483.8493542808926
655342,1360.2443300427124
655343,1067.0991021494945
655344,792.9829250358229
655345,571.3988815997116
655346,611.0881959054483
655347,779.290956312965
655348,1048.019613312909
655349,1241.9739979424558
655350,419.43262736828837
655351,1782.5397696589619
655352,2634.102998682446
655353,2550.9435025154703
655354,6536.445574949001
655355,10615.18385550868
655356,9829.948930244356
655357,4401.285915859435
655358,10952.646486740841
655359,16374.202472591694
655360,12827.032180302791
655361,6313.085752158419
655362,2934.506392288309
655363,3086.6263001978486
655364,2880.6976146397224
655365,2424.5594667627297
655366,2154.7794099171206
655367,1726.553734768354
655368,1192.5313518896214
655369,969.2468228841468
655370,1108.148804814659
655371,1288.2028698799434
655372,1278.5967176775596
655373,728.4488704177103
655374,1055.4931040479119
655375,2268.2557136254522
655376,2578.7884536722936
655377,4422.137292092553
655378,8827.711390418666
655379,11722.825099655473
655380,9488.820490361475
655381,4983.9572582738265
655382,13081.826501797606
655383,18205.74890612893
655384,14192.587715246826
655385,7084.273687199019
655386,3258.0809577172836
655387,3616.3743396787895
655388,3771.1439176742774
655389,3457.8015809445233
655390,2955.9706197946293
655391,2278.1318875077955
655392,1763.8995594061137
655393,1651.726983306145
888042,17069.44137134876
888043,21829.854877204336
888044,22641.320142509263
888045,21532.71366809266
888046,19998.403380625583
888047,18323.793698803005
888048,16341.072438267125
888049,14381.919227690047
888050,12986.179695157976
888051,12469.30707560418
888052,13107.78866631983
888053,14869.297342200134
888054,17293.867779047236
888055,19884.75631053616
888056,22717.294895464223
888057,25677.577548896115
888058,28419.61518160148
888059,30536.27895988609
888060,32498.62044083026
888061,34343.057344983485
888062,35445.00591122212
888063,33024.228245353945
888064,25818.192012281303
888065,15224.42443176682
888066,16210.91079035291
888067,21063.763947539515
888068,22286.439819735064
888069,21348.137037134038
888070,19879.604118216685
888071,18409.22265869221
888072,16654.937300122096
888073,14548.670320941741
888074,12759.88312846855
888075,12254.036339361166
888076,13248.497453843687
888077,15127.126693298478
888078,17440.10007693349
888079,20233.520387534485
888080,23262.322512186867
888081,26088.95576892869
888082,28139.872809321983
888083,29921.004426606818
888084,32351.13400710035
888085,35126.62247119859
888086,36334.384053058304
888087,33519.980946613534
888088,26044.161286339957
888089,14933.884103949506
888090,15437.442064309247
888091,20367.8195387545
888092,21723.190773829658
888093,21084.925384931732
888094,19975.05389588736
888095,18679.869453722687
888096,16830.082081223518
888097,14438.92796894638
888098,12489.667549432079
888099,12131.244913030305
888100,13276.12071787867
888101,15250.963221962642
888102,17847.83888456429
888103,20933.027114473778
888104,23841.20617308031
888105,25939.14006936635
888106,27586.14363603455
888107,29741.90695015964
888108,32767.630115791304
888109,35882.88376608297
888110,36988.96483444167
888111,33814.15555903654
888112,26149.82657948166
888113,14802.349218622483
888114,14679.481155754303
888115,19567.669983488395
888116,21192.559591457
888117,21005.16692736964
888118,20180.00465763489
888119,18834.19053644775
888120,16758.826610288514
888121,14234.856466588464
888122,12329.71872340865
888123,12030.00590497476
888124,13259.277780684197
888125,15529.638648788372
888126,18478.17491992783
888127,21541.911450740598
888128,24031.596290815185
888129,25723.54201552345
888130,27300.217894801943
888131,29782.889793371745
888132,33314.50609373081
888133,36623.10995646812
888134,37450.869343424536
888135,34030.33582341874
888136,26379.999808280867
888137,14561.071914570462
888138,13798.385179968767
888139,18761.419322364738
888140,20846.31672180635
888141,21078.98492197803
888142,20321.703693149415
888143,18800.723752079408
888144,16594.836325577144
888145,14098.877030050713
888146,12238.457667280605
888147,11925.45786056862
888148,13290.013980075937
888149,15883.204769475378
888150,19076.053862308956
888151,22040.227527382835
888152,24108.6369513096
888153,25469.67663698733
888154,27170.866391669846
888155,30080.10569227364
888156,33910.25004463463
888157,37181.13996875256
888158,37817.61117498668
888159,34338.02787842183
888160,26507.054009757543
888161,14109.42385289237
888162,12886.808940121067
888163,18119.4342493214
888164,20687.85913469648
888165,21166.792973297994
888166,20329.273858782504
888167,18661.620539257674
888168,16438.61292265858
888169,14005.444315220087
888170,12142.96151881309
888171,11810.325393026988
888172,13363.712560669219
888173,16297.731349881977
888174,19637.51808055246
888175,22363.511733154042
888176,24054.004978262463
888177,25313.947291476525
888178,27267.299694435846
888179,30474.240521619664
888180,34410.04871919436
888181,37645.610833972874
888182,38251.24992439014
888183,34660.437402536605
888184,26437.618038972036
888185,13589.818431257137
888186,12103.968976695196
888187,17693.915920384974
888188,20598.219151789664
888189,21164.501226383734
888190,20245.865026442763
888191,18504.638580490227
888192,16287.175648594748
888193,13897.434863902174
888194,12030.399844064828
888195,11723.014099974294
888196,13510.36542006701
888197,16710.06895690992
888198,20052.58773600932
888199,22536.723686617446
888200,24021.775275671498
888201,25315.33818029742
888202,27463.19292052335
888203,30840.706637390205
888204,34874.42142084514
888205,38167.33792933511
888206,38728.3754830459
888207,34852.66604004253
888208,26219.68016982928
888209,13152.741067619781
888210,11514.962901785186
888211,17385.672360092398
888212,20473.870495433654
888213,21094.185748387765
888214,20149.1279862496
888215,18344.427371216098
888216,16100.357329664968
888217,13751.153169172818
888218,11924.343909753941
912371,5542.273578634197
912372,7358.939711825549
912373,9325.806701810283
912374,11270.654035683256
912375,12370.945887008389
912376,12857.117566490198
912377,13339.993522925144
912378,13058.480836341205
912379,11917.060015310433
912380,10436.674167869012
912381,8782.187882498714
912382,7190.215231516393
912383,5852.175061402491
912384,4730.737556666521
912385,3831.1778939707133
912386,3278.786254065734
912387,3138.3983960739697
912388,3250.269978131108
912389,3384.428905046241
912390,3394.6154048477415
912391,3278.321909999106
912392,3155.17114270712
912393,3351.9640149587717
912394,4096.201568168581
912395,5549.804219264242
912396,7837.245522595319
912397,9899.531972644492
912398,10914.048576651514
912399,11657.551367606195
912400,12689.538943384054
912401,13446.424242194362
912402,13364.560470012824
912403,12198.483271512461
912404,10325.74096802496
912405,8582.198736532133
912406,7320.168995014884
912407,6243.559022823447
912408,5142.07441782363
912409,4101.209556932036
912410,3356.6180150721957
912411,3066.5674353482555
912412,3104.3441712587846
912413,3211.132206190418
912414,3228.806217432978
912415,3143.291122069594
912416,2975.162327014419
912417,3076.9254136916584
912418,4176.205238843473
912419,6229.481875732093
912420,8267.527468641407
912421,9531.201284857892
912422,10271.39917066597
912423,11282.573290448096
912424,12699.827866882057
912425,13796.96522359203
912426,13716.20173489619
912427,12232.867795093043
912428,10116.3878235744
912429,8460.80586217553
912430,7465.374175341374
912431,6580.311314264383
912432,5511.251231354258
912433,4368.891337707886
912434,3452.960207029857
912435,3009.365434607806
912436,2965.1724748719234
912437,3071.8292412634078
912438,3072.410965055452
